web-scraper-order,web-scraper-start-url,category-link,category-link-href,subcategory-sneakers,subcategory-sneakers-href,product-sneakers-link,product-sneakers-link-href,product_sneakers_name,product_sneakers_price,product_sneakers_description,product_sneakers_image-src,product_sneakers_style,,,
1720489553-113,https://stockx.com/collectibles,Casual,https://stockx.com/accessories,Converse,https://stockx.com/converse,Converse All Star BB Trilliant CX Fever DreamLowest AskCA$165,https://stockx.com/converse-all-star-bb-trilliant-cx-fever-dream,Converse All Star BB Trilliant CXFever Dream,165.00,,https://images.stockx.com/images/Converse-All-Star-BB-Trilliant-CX-Fever-Dream.jpg?fit=fill&bg=FFFFFF&w=576&h=384&fm=avif&auto=compress&dpr=2&trim=color&updated_at=1709324789&q=60,,,,
1720489556-114,https://stockx.com/collectibles,Casual,https://stockx.com/accessories,Converse,https://stockx.com/converse,Converse Chuck Taylor All Star 70 Ox Comme des Garcons PLAY Multi-Heart WhiteLowest AskCA$143,https://stockx.com/converse-chuck-taylor-all-star-70s-ox-comme-des-garcons-play-multi-heart-white,Converse Chuck Taylor All Star 70 OxComme des Garcons PLAY Multi-Heart White,143.00,"The Converse Chuck Taylor All Star 70s Ox Comme des Garcons Play Multi Heart White, one of the Japanese-inspired sneakers that have been part of the American brand collection.




The Chuck Taylor All Star 70s Ox Comme des Garcons by Converse design features prints of Filip Pagowski's iconic red heart logo on its lateral side, a black contrast stripe at the heel, a vulcanized rubber cup sole, a white rubber toe cap, higher rubber foxing, and a cushioned footbed.




The Converse Chuck Taylor All Star 70s Ox Comme des Garcons Play Multi Heart White first debuted in September 2018, and retailed at $145.",https://images.stockx.com/360/Converse-Chuck-Taylor-All-Star-70s-Ox-Comme-des-Garcons-Play-Multi-Heart-White/Images/Converse-Chuck-Taylor-All-Star-70s-Ox-Comme-des-Garcons-Play-Multi-Heart-White/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1635272926&h=384&q=60,162975C,,,
1720489558-115,https://stockx.com/collectibles,Casual,https://stockx.com/accessories,Converse,https://stockx.com/converse,Converse Chuck Taylor All Star 70 Ox Golf le Fleur Digital Leopard TanLowest AskCA$266,https://stockx.com/converse-chuck-taylor-all-star-70-ox-golf-le-fleur-digital-leopard-tan,Converse Chuck Taylor All Star 70 OxGolf le Fleur Digital Leopard Tan,266.00,,https://images.stockx.com/360/Converse-Chuck-Taylor-All-Star-70-Ox-Golf-le-Fleur-Digital-Leopard-Tan/Images/Converse-Chuck-Taylor-All-Star-70-Ox-Golf-le-Fleur-Digital-Leopard-Tan/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1715174480&h=384&q=60,,,,
1720489561-116,https://stockx.com/collectibles,Casual,https://stockx.com/accessories,Converse,https://stockx.com/converse,"Converse Chuck Taylor All Star Vulcanized Hi Off-WhiteLowest AskCA$1,101",https://stockx.com/converse-chuck-taylor-all-star-hi-off-white,Converse Chuck Taylor All Star Vulcanized HiOff-White,1101.00,"PLEASE NOTE: US and UK sizing is the same for Converse All-Stars. The Converse Chuck Taylor All-Star Hi also made it way into ""The 10"" Collection. Made in collaboration with Virgil Abloh's Off-White and Nike, this series brought together all three brands for an exciting new rendition of the classic Converse Chuck Taylor. A part of the ""Ghosting"" Series, this pair comes in a white, cone and ice blue colorway. Sporting a reconstructed translucent upper, featuring a semi-revealing material to tie-in with the theme. Various materials are found throughout, as well as a red zip-tie, black branding and an icy blue translucent sole. Their release date was November 1st, 2017 where they were available alongside the rest of the Off-White x Nike ""Ghosting"" Collection. They were available in men's sizing at select retailers worldwide. If you're a fan of the Converse Chuck Taylor All-Star and Off-White, this is another must-have pair. Those looking for them can buy one online. If you have one to sell, hit up the marketplace and see what they are going for.",https://images.stockx.com/360/Converse-Chuck-Taylor-All-Star-Hi-Off-White/Images/Converse-Chuck-Taylor-All-Star-Hi-Off-White/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1634917556&h=384&q=60,162204C,,,
1720489563-117,https://stockx.com/collectibles,Casual,https://stockx.com/accessories,Converse,https://stockx.com/converse,Converse Chuck Taylor All Star Hi Platform Black White (Women's)Lowest AskCA$78,https://stockx.com/converse-chuck-taylor-all-star-hi-platform-black-white-w,Converse Chuck Taylor All Star HiPlatform Black White (Women's),78.00,"The Converse Chuck Taylor All Star Hi Platform Black White W is a classic sneaker with a modern twist. The platform sole adds height and a trendy touch to the iconic Chuck Taylor silhouette. The upper is made of durable canvas material in a sleek black and white colorway, making it versatile and easy to style with any outfit. Released on December 27th, 2021, this sneaker is a must-have for any fashion-forward individual. The retail price of $70 is reasonable for a high-quality shoe that will last for years to come. One of the standout features of the Converse Chuck Taylor All Star Hi Platform Black White W is its comfort. The platform sole provides extra cushioning and support, making it perfect for all-day wear. The shoe also features a rubber toe cap and outsole for added durability. Something we love about the Converse Chuck Taylor All Star Hi Platform Black White W is its ability to elevate any outfit. Whether you're dressing up or down, this sneaker adds a touch of cool to any look. Our experts think the best features are its comfort, durability, and versatility. Overall, we love the Converse Chuck Taylor All Star Hi Platform Black White W and highly recommend it to anyone looking for a stylish and comfortable sneaker.",https://images.stockx.com/360/Converse-Chuck-Taylor-All-Star-Hi-Platform-Black-White-W/Images/Converse-Chuck-Taylor-All-Star-Hi-Platform-Black-White-W/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1690183371&h=384&q=60,560845F/560845C,,,
1720489565-118,https://stockx.com/collectibles,Casual,https://stockx.com/accessories,Converse,https://stockx.com/converse,Converse Weapon Hi Black NaturalLowest AskCA$189,https://stockx.com/converse-weapon-hi-black-natural,Converse Weapon HiBlack Natural,189.00,,https://images.stockx.com/360/Converse-Weapon-Hi-Black-Natural/Images/Converse-Weapon-Hi-Black-Natural/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1709047417&h=384&q=60,,,,
1720489568-119,https://stockx.com/collectibles,Casual,https://stockx.com/accessories,Converse,https://stockx.com/converse,Converse DBL DRKSTAR Chuck Taylor All Star 70 Hi Rick Owens DRKSHDW Overdye ConcreteLowest AskCA$310,https://stockx.com/converse-dbl-drkstar-chuck-taylor-all-star-70-hi-rick-owens-drkshdw-overdye-concrete,Converse DBL DRKSTAR Chuck Taylor All Star 70 HiRick Owens DRKSHDW Overdye Concrete,310.00,,https://images.stockx.com/360/Converse-DBL-DRKSTAR-Chuck-Taylor-All-Star-70-Hi-Rick-Owens-DRKSHDW-Overdye-Concrete/Images/Converse-DBL-DRKSTAR-Chuck-Taylor-All-Star-70-Hi-Rick-Owens-DRKSHDW-Overdye-Concrete/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1718795965&h=384&q=60,,,,
1720489570-120,https://stockx.com/collectibles,Casual,https://stockx.com/accessories,Converse,https://stockx.com/converse,Converse DRKSHDW Chuck Taylor All Star DBL DRKSTAR Hi Rick Owens DRKSTAR BlackLowest AskCA$222,https://stockx.com/converse-drkshdw-chuck-taylor-all-star-dbl-drkstar-hi-rick-owens-drkstar-black,Converse DRKSHDW Chuck Taylor All Star DBL DRKSTAR HiRick Owens DRKSTAR Black,222.00,"The Converse DRKSHDW Chuck Taylor All Star DBL DRKSTAR Hi Rick Owens DRKSTAR Black is a black canvas high top sneaker featuring an elongated tongue with a label displaying the shoe’s name. A double layer Converse sole rests between the signature Rick Owens Sneaks’ molded heel and speckled toe cap in white. DRKSHDW branding appears on the heel license plate, and the Converse All Star logo appears on the side.




Designer Rick Owens launched his fashion line in 1994 in Los Angeles, and he quickly garnered a devoted following for his bold looks and fiercely independent trajectory. In 2021, Owens began collaborating with Converse, an American sneaker and lifestyle brand with a heritage that dates to 1908, under the DRKSHDW moniker.




In our opinion, the best feature of the Chuck Taylor DRKSTAR Hi is its chunky, elevated silhouette, which stands apart from classic Converse sneakers. The Converse DRKSHDW Chuck Taylor All Star DBL DRKSTAR Hi Rick Owens DRKSTAR Black released on September 8, 2023, and retailed at $170.",https://images.stockx.com/360/Converse-DRKSHDW-Chuck-Taylor-All-Star-DBL-DRKSTAR-Hi-Rick-Owens-DRKSTAR-Black/Images/Converse-DRKSHDW-Chuck-Taylor-All-Star-DBL-DRKSTAR-Hi-Rick-Owens-DRKSTAR-Black/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1695219711&h=384&q=60,A04954C,,,
1720489573-121,https://stockx.com/collectibles,Casual,https://stockx.com/accessories,Converse,https://stockx.com/converse,Converse Chuck Taylor All Star 70 Hi Vintage Canvas Squirrel Friend BrownLowest AskCA$103,https://stockx.com/converse-chuck-taylor-all-star-70-hi-vintage-canvas-squirrel-friend-brown,Converse Chuck Taylor All Star 70 HiVintage Canvas Squirrel Friend Brown,103.00,"The Converse Chuck Taylor All Star 70 Hi Vintage Canvas Squirrel Friend Brown takes a classic silhouette and fuses heritage detail with updated durability and comfort.




The Squirrel Friend Brown Canvas iteration of the Converse Chuck Taylor All Star 70 Vintage High-Top features an upper constructed of durable brown canvas that recalls the classic look and feel from the Chuck 70. Ornate egret-colored stitching across the upper matches the flat cotton laces that thread through silver metal eyelets. The egret rubber toe cap sports a brown outline. The medial side collar features the Converse All Star circular patch, set above two perforations with metal eyelets. A vintage All-Star license plate adorns the heel.




The aspect of this shoe we most appreciate is the sole unit that reflects updates to a heritage style. OrthoLite cushioning offers supreme comfort, while the egret midsole and higher rubber sidewall hearken back to the classic Chuck Taylor design. The dark brown rubber outsole that matches the stripe along the sidewall features a classic Converse traction pattern. The Converse Chuck Taylor All Star 70 Hi Vintage Canvas Squirrel Friend Brown debuted on January 30, 2023, for $90 retail.",https://images.stockx.com/360/Converse-Chuck-Taylor-All-Star-70-Hi-Vintage-Canvas-Squirrel-Friend-Brown/Images/Converse-Chuck-Taylor-All-Star-70-Hi-Vintage-Canvas-Squirrel-Friend-Brown/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1688113405&h=384&q=60,A02755C,,,
1720489575-122,https://stockx.com/collectibles,Casual,https://stockx.com/accessories,Converse,https://stockx.com/converse,Converse Chuck Taylor All Star 70 Hi Comme des Garcons PLAY Egret Red MidsoleLowest AskCA$90,https://stockx.com/converse-chuck-taylor-all-star-70-hi-comme-des-garcons-play-egret-red-midsole,Converse Chuck Taylor All Star 70 HiComme des Garcons PLAY Egret Red Midsole,90.00,"Set the streets on fire with the Converse Chuck Taylor All-Star 70 Hi. This iteration of the ongoing CDG PLAY x Converse collaboration features a stunning red sole. Unveiled on March 24, 2022, this sneaker is a testament to enduring cool.




Dressed in an Egret canvas upper, accented with a head turning red sole, this sneaker is a fusion of tradition and rebellion. Built with high-grade canvas, this Chuck 70 Hi embodies Converse's classic charm infused with a modern twist. Turn the sidewalk into your personal runway and make every step a statement. Let the world know you're not just following trends, you're setting them.




This CDG x Converse Chuck Taylor All-Star 70 Hi dropped on March 24, 2022, with a retail price tag of $150.",https://images.stockx.com/360/Converse-Chuck-Taylor-All-Star-70-Hi-Comme-des-Garcons-PLAY-Egret-Red-Midsole/Images/Converse-Chuck-Taylor-All-Star-70-Hi-Comme-des-Garcons-PLAY-Egret-Red-Midsole/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1655476605&h=384&q=60,A01794C,,,
1720489578-123,https://stockx.com/collectibles,Casual,https://stockx.com/accessories,Converse,https://stockx.com/converse,Converse CONS AS-1 Pro Black White GumLowest AskCA$117,https://stockx.com/converse-cons-as-1-pro-black-white-gum,Converse CONS AS-1 ProBlack White Gum,117.00,,https://images.stockx.com/360/Converse-CONS-AS-1-Pro-Black-White-Gum/Images/Converse-CONS-AS-1-Pro-Black-White-Gum/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1692087817&h=384&q=60,,,,
1720489580-124,https://stockx.com/collectibles,Casual,https://stockx.com/accessories,Converse,https://stockx.com/converse,Converse Chuck Taylor All Star 70 XXHi Martine Ali BlackLowest AskCA$407,https://stockx.com/converse-chuck-taylor-all-star-70-xxhi-martine-ali-black,Converse Chuck Taylor All Star 70 XXHiMartine Ali Black,407.00,"The Converse Chuck Taylor All Star 70 XXHi Martine Ali Black is part of a collaboration between Converse and Martine Ali, a jewelry brand known for its industrial aesthetic and use of silver chains.




This sneaker reimagines the classic Chuck Taylor silhouette from the 2000s as a knee-high boot in black with grunge-inspired detailing. Metal buckles, eyelets, and zippers in silver tone speak to Martine Ali’s house codes and give the sneaker a punk aesthetic. The upper is made of washed twill, and the laces wind through the eyelets underneath buckle straps, creating a corset-like effect up the front of the leg.




Our StockX experts like the Martine Ali branding on the signature left license plate and the inclusion of dual branding on the synthetic sock lining. The Converse Chuck Taylor All Star 70 XXHi Martine Ali Black was released on March 21, 2024, and retailed at $130.",https://images.stockx.com/360/Converse-Chuck-Taylor-All-Star-70-XXHi-Martine-Ali-Black/Images/Converse-Chuck-Taylor-All-Star-70-XXHi-Martine-Ali-Black/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1712085672&h=384&q=60,A08651C,,,
